user_id,organization_id,user_name,role,is_registered,created_at,last_active_at
USR-01779,ORG-0181, Parker Lee  ,member,True,2024-12-06,2026-01-13
USR-01780,ORG-0182,Jamie Williams,owner,True,2024-11-16,2026-01-13
USR-01781,ORG-0182,Indigo Martin,admin,True,2024-12-13,2025-08-01
USR-01782,ORG-0182,Quinn Hall,admin,True,2024-11-20,2025-12-15
USR-01783,ORG-0182,Finley Jackson,manager,True,2024-11-21,2025-06-29
USR-01784,ORG-0182,Noel Park,manager,True,2025-01-08,2025-12-01
USR-01785,ORG-0182, Jordan Smith  ,member,True,2025-01-02,2025-10-30
USR-01786,ORG-0182,Haven Harris,member,True,2024-11-29,2026-01-02
USR-01787,ORG-0182, Riley Smith  ,member,True,2024-11-14,2026-02-25
USR-01788,ORG-0182,Logan Mueller,member,True,2024-12-19,2025-09-27
USR-01789,ORG-0182,Skyler Ali, member ,True,2024-12-03,2025-09-22
USR-01790,ORG-0182,Quinn White,member,True,2025-01-03,2026-01-13
USR-01791,ORG-0182,Jordan Nguyen,member,True,2024-12-28,2025-05-31
USR-01792,ORG-0182,Taylor Tanaka,member,True,2024-11-16,2026-01-27
USR-01793,ORG-0183,Drew Jackson, owner ,True,2024-09-10,2026-01-14
USR-01794,ORG-0183,Jules Park,admin,True,2024-09-06,2025-09-06
USR-01795,ORG-0183,Reese Thomas,admin,True,2024-10-14,2026-01-15
USR-01796,ORG-0183,Emerson Wright,manager,True,2024-10-06,2026-02-03
USR-01797,ORG-0183, Sage Mueller  ,member,True,2024-10-11,2025-06-20
USR-01798,ORG-0183, Cameron Silva  ,member,True,2024-10-05,2026-02-16
USR-01799,ORG-0183,Emerson Brown,member,True,2024-09-22,2026-02-19
USR-01800,ORG-0183,Emerson Smith,member,True,2024-10-21,2025-03-18
USR-01801,ORG-0184,Reese Anderson,owner,True,2024-08-23,2026-02-18
USR-01802,ORG-0184,Jules Smith,admin,True,2024-10-05,2026-02-01
USR-01803,ORG-0184,Riley Park, admin ,True,2024-09-27,2025-12-02
USR-01804,ORG-0184, Jules Clark  ,manager,True,2024-10-07,2026-02-16
USR-01805,ORG-0184,Harper Jackson,member,True,2024-08-28,2025-11-19
USR-01806,ORG-0184,Sage Martin,member,True,2024-08-27,2026-01-10
USR-01807,ORG-0184,Jules Young,member,True,2024-10-14,2025-06-14
USR-01808,ORG-0184,Skyler Garcia,member,True,2024-09-14,2026-02-17
USR-01809,ORG-0184,Harper Young,member,True,2024-09-30,2026-01-23
USR-01810,ORG-0185,Haven Walker,owner,True,2025-12-15,2025-12-27
USR-01811,ORG-0185,Blake Smith,admin,True,2025-11-01,2026-01-12
USR-01812,ORG-0185,Kendall Costa,admin,True,2025-12-23,2025-12-27
USR-01813,ORG-0185,Quinn Williams,manager,True,2025-10-25,2026-02-26
USR-01814,ORG-0185, Alex Walker  ,member,True,2025-11-11,2025-11-19
USR-01815,ORG-0186,Haven Harris,owner,True,2024-11-28,2026-02-19
USR-01816,ORG-0186, Dakota Hall  ,admin,True,2024-12-03,2025-12-24
USR-01817,ORG-0187,Logan Costa,owner,True,2025-01-27,2026-02-09
USR-01818,ORG-0187,Cameron Anderson,admin,True,2025-03-23,2026-02-21
USR-01819,ORG-0188,Haven Martin,owner,True,2023-03-25,2026-01-20
USR-01820,ORG-0188,Morgan King,admin,True,2023-03-17,2025-12-31
USR-01821,ORG-0188, Parker Thomas  ,admin,True,2023-03-31,2026-02-09
USR-01822,ORG-0189,Noel Brown, owner ,True,2026-01-23,2026-01-28
USR-01823,ORG-0189,Drew White,admin,True,2026-01-24,2026-02-17
USR-01824,ORG-0189,Skyler Harris,admin,True,2026-01-17,2026-01-30
USR-01825,ORG-0189,Riley Patel,manager,True,2026-01-18,2026-01-22
USR-01826,ORG-0190,Kit White,owner,True,2024-02-27,2026-02-25
USR-01827,ORG-0190,Avery Wright,admin,True,2024-02-06,2026-02-28
USR-01828,ORG-0190,Drew Hall,admin,True,2024-01-21,2026-02-28
USR-01829,ORG-0190,Quinn King,manager,False,2024-02-16,2024-02-22
USR-01830,ORG-0190,Blake Lee,manager,True,2024-02-07,2026-01-27
USR-01831,ORG-0190,Skyler Jackson,member,True,2024-02-29,2026-02-28
USR-01832,ORG-0190,Jamie Martin,member,True,2024-02-16,2026-01-06
USR-01833,ORG-0190,Jordan King, member ,True,2024-03-04,2025-11-05
USR-01834,ORG-0190,Indigo Park,member,True,2024-01-21,2026-01-25
USR-01835,ORG-0190,Mackenzie Williams,member,True,2024-02-04,2025-08-11
USR-01836,ORG-0190,Ellis Chen,member,True,2024-02-29,2025-10-27
USR-01837,ORG-0190,Jordan Mueller,member,True,2024-03-02,2026-01-16
USR-01838,ORG-0190,Kendall Jensen,member,True,2024-01-04,2026-02-16
USR-01839,ORG-0190,Emerson Patel,member,True,2024-02-29,2026-02-08
USR-01840,ORG-0191,Avery Clark,owner,True,2024-05-22,2025-10-30
USR-01841,ORG-0191,Taylor Lopez,admin,True,2024-05-10,2026-02-20
USR-01842,ORG-0191,Quinn Nguyen,admin,True,2024-05-16,2025-11-28
USR-01843,ORG-0191,Dakota Patel,manager,True,2024-06-04,2026-02-27
USR-01844,ORG-0191,Alex Anderson,manager,True,2024-05-22,2026-01-19
USR-01845,ORG-0191,Parker Hall,manager,True,2024-06-04,2025-12-01
USR-01846,ORG-0191,Haven Mueller,member,True,2024-05-10,2026-01-21
USR-01847,ORG-0191,Avery Jensen,member,True,2024-06-17,2025-11-25
USR-01848,ORG-0191,Emerson Thomas,member,True,2024-06-14,2025-12-27
USR-01849,ORG-0191,Taylor Walker,member,True,2024-06-02,2025-12-05
USR-01850,ORG-0191,Ellis Garcia, member ,True,2024-06-04,
USR-01851,ORG-0191,Morgan Patel,member,True,2024-04-28,2026-02-24
USR-01852,ORG-0191,Harper Jensen,member,True,2024-06-20,2025-06-12
USR-01853,ORG-0191,Taylor Hall,member,True,2024-05-03,2025-09-18
USR-01854,ORG-0191, Gray Williams  ,member,True,2024-04-28,2025-12-22
USR-01855,ORG-0191,Sage Park,member,True,2024-04-29,2026-01-12
USR-01856,ORG-0191,Jordan Jackson,member,True,2024-04-28,2025-12-30
USR-01857,ORG-0192,Reese Walker,owner,True,2024-09-11,2025-08-03
USR-01858,ORG-0192,Avery King,admin,True,2024-09-23,2025-08-28
USR-01859,ORG-0192,Gray Lee,admin,True,2024-09-24,2025-05-17
USR-01860,ORG-0192,Alex Williams,manager,True,2024-09-09,2025-03-27
USR-01861,ORG-0192,Jamie Wright,member,True,2024-09-24,2025-08-13
USR-01862,ORG-0192,Emerson Martin,member,True,2024-10-15,2025-07-19
USR-01863,ORG-0192,Alex Williams,member,True,2024-09-18,
USR-01864,ORG-0192,Quinn Garcia,member,False,2024-08-22,2024-08-24
USR-01865,ORG-0192,Blake Patel,member,True,2024-09-22,2025-07-13
USR-01866,ORG-0192,Quinn Wright,member,True,2024-09-21,2025-06-28
USR-01867,ORG-0192,Mackenzie Mueller,member,True,2024-09-07,2025-06-28
USR-01868,ORG-0193,Riley Silva,owner,True,2025-10-01,2025-12-22
USR-01869,ORG-0193, Gray Chen  ,admin,True,2025-09-26,2026-01-19
USR-01870,ORG-0193,Casey Tanaka,admin,True,2025-10-30,2026-01-17
USR-01871,ORG-0193,Jamie Thomas,manager,True,2025-11-03,2025-11-29
USR-01872,ORG-0193,Dakota White,member,True,2025-11-18,2026-02-26
USR-01873,ORG-0194,Casey Anderson,owner,True,2023-09-26,2025-04-28
USR-01874,ORG-0194,Reese Jensen,admin,True,2023-09-25,2025-08-18
USR-01875,ORG-0194, Finley Smith  ,admin,True,2023-10-10,2026-01-17
USR-01876,ORG-0194,Parker Lee,manager,True,2023-10-20,2026-02-20
USR-01877,ORG-0194, Avery Thomas  ,manager,True,2023-10-29,2025-11-16
USR-01878,ORG-0194,Indigo Chen,manager,True,2023-10-04,2025-11-27
USR-01879,ORG-0194,Quinn Martin,manager,True,2023-11-04,2026-02-24
USR-01880,ORG-0194, Taylor Jensen  ,member,True,2023-09-19,2025-10-21
USR-01881,ORG-0194,Blake Clark, member ,True,2023-10-06,2025-12-06
USR-01882,ORG-0194, Emerson King  ,member,True,2023-10-14,2025-09-01
USR-01883,ORG-0194,Emerson Harris,member,True,2023-09-26,2025-12-18
USR-01884,ORG-0194,Riley Garcia,member,True,2023-10-06,2025-10-09
USR-01885,ORG-0194,Kit Chen,member,True,2023-10-08,2026-02-05
USR-01886,ORG-0194,Alex Martin,member,True,2023-09-21,2025-12-02
USR-01887,ORG-0194,Kendall Harris,member,True,2023-09-20,2026-01-21
USR-01888,ORG-0194,Drew Walker,member,True,2023-11-06,2026-01-27
USR-01889,ORG-0194,Gray Lewis,member,True,2023-10-01,2025-09-09
USR-01890,ORG-0194,Riley Young,member,True,2023-09-07,2026-01-26
USR-01891,ORG-0194,Taylor Costa,member,True,2023-09-08,2025-07-10
USR-01892,ORG-0195,Quinn Martin,owner,True,2025-01-07,2026-02-24
USR-01893,ORG-0195,Kit Walker,admin,True,2024-12-24,2025-12-26
USR-01894,ORG-0195,Jordan Smith,admin,True,2024-12-13,2026-02-06
USR-01895,ORG-0195,Quinn Tanaka,manager,True,2024-12-12,2025-11-20
USR-01896,ORG-0195,Cameron Lewis,member,True,2024-12-12,2026-02-02
USR-01897,ORG-0196,Alex Nguyen,owner,True,2023-06-29,2026-02-25
USR-01898,ORG-0196,Cameron Lopez,admin,True,2023-05-13,2026-01-21
USR-01899,ORG-0197,Casey Ali,owner,True,2023-04-11,2023-04-18
USR-01900,ORG-0197,Gray Wright,admin,True,2023-03-08,2023-05-12
USR-01901,ORG-0197, Emerson Lopez  ,admin,True,2023-03-14,2023-05-26
USR-01902,ORG-0197,Dakota Williams,manager,True,2023-03-16,2023-03-29
USR-01903,ORG-0197, Finley Lee  ,manager,True,2023-03-11,2023-03-16
USR-01904,ORG-0197,Gray Harris,manager,True,2023-04-26,2023-05-02
USR-01905,ORG-0197,Blake Patel,manager,True,2023-03-08,2023-06-21
USR-01906,ORG-0197,Kit Kim,manager,True,2023-04-20,2023-04-26
USR-01907,ORG-0197,Noel Ali,manager,True,2023-04-14,2023-04-25
USR-01908,ORG-0197,Reese Park,member,True,2023-04-10,2023-04-13
USR-01909,ORG-0197,Jordan Walker,member,True,2023-04-09,2023-04-18
USR-01910,ORG-0197,Indigo Jackson,member,True,2023-03-19,2023-05-31
USR-01911,ORG-0197,Emerson Silva,member,True,2023-03-04,2023-03-18
USR-01912,ORG-0197,Cameron King,member,True,2023-03-09,2023-03-15
USR-01913,ORG-0197,Parker Wright,member,True,2023-04-01,2023-05-11
USR-01914,ORG-0197,Taylor Hall,member,True,2023-03-31,
USR-01915,ORG-0197,Reese Patel,member,True,2023-03-11,2023-04-07
USR-01916,ORG-0197,Ellis Wright,member,True,2023-04-11,2023-04-27
USR-01917,ORG-0197,Finley Anderson,member,True,2023-04-03,2023-04-07
USR-01918,ORG-0197,Emerson Clark,member,True,2023-03-24,2023-03-26
USR-01919,ORG-0197,Logan Clark,member,True,2023-04-01,2023-05-18
USR-01920,ORG-0197,Parker Ali,member,True,2023-04-10,2023-05-10
USR-01921,ORG-0197,Parker Martin,member,True,2023-03-03,2023-03-04
USR-01922,ORG-0197,Jules Brown,member,True,2023-03-29,2023-04-04
USR-01923,ORG-0197,Harper Brown,member,True,2023-03-20,2023-04-28
USR-01924,ORG-0198,Parker Nguyen,owner,True,2023-07-02,2026-01-22
USR-01925,ORG-0198,Haven Costa,admin,True,2023-05-20,2025-12-14
USR-01926,ORG-0198,Noel Patel,admin,True,2023-05-12,2025-11-20
USR-01927,ORG-0198,Ellis Patel,manager,True,2023-05-22,2025-09-27
USR-01928,ORG-0198,Finley Silva,manager,False,2023-06-10,2023-06-19
USR-01929,ORG-0198,Mackenzie Harris,manager,True,2023-05-25,2026-02-04
USR-01930,ORG-0198,Kendall Park,manager,True,2023-05-30,2026-02-07
USR-01931,ORG-0198,Logan Jensen,manager,True,2023-05-21,2025-12-30
USR-01932,ORG-0198,Riley Williams,manager,True,2023-05-18,2025-10-21
USR-01933,ORG-0198,Taylor Costa,member,True,2023-06-30,2025-12-14
USR-01934,ORG-0198,Haven Thomas,member,True,2023-06-05,2025-08-02
USR-01935,ORG-0198,Taylor Hall,member,True,2023-05-21,2026-02-16
USR-01936,ORG-0198,Morgan Garcia,member,True,2023-05-08,2025-11-15
USR-01937,ORG-0198,Noel Brown,member,True,2023-05-25,
USR-01938,ORG-0198,Emerson Mueller,member,True,2023-05-23,2025-09-05
USR-01939,ORG-0198,Ellis Lee,member,True,2023-06-27,2025-11-01
USR-01940,ORG-0198,Blake Harris,member,True,2023-05-12,2025-12-02
USR-01941,ORG-0198,Ellis Clark,member,True,2023-06-20,2026-02-24
USR-01942,ORG-0198,Cameron Smith,member,True,2023-06-22,2025-07-28
USR-01943,ORG-0198,Haven Costa,member,True,2023-06-23,2025-09-23
USR-01944,ORG-0198,Harper Young,member,True,2023-06-10,2026-01-31
USR-01945,ORG-0198,Alex Anderson,member,True,2023-06-14,2026-02-28
USR-01946,ORG-0198,Ellis Kim,member,True,2023-06-28,2025-07-21
USR-01947,ORG-0198,Avery Lewis,member,True,2023-06-20,2025-11-14
USR-01948,ORG-0198,Avery Thomas,member,True,2023-06-10,2026-02-08
USR-01949,ORG-0199,Kendall Jensen,owner,True,2024-05-12,2025-11-19
USR-01950,ORG-0199,Taylor Jensen,admin,True,2024-05-16,2025-09-25
USR-01951,ORG-0199, Quinn Park  ,admin,True,2024-05-11,2026-01-07
USR-01952,ORG-0199,Blake Park,manager,True,2024-04-05,2025-08-07
USR-01953,ORG-0199, Indigo Jackson  ,manager,True,2024-03-24,2025-12-22
USR-01954,ORG-0199,Parker King,manager,True,2024-03-31,2025-12-06
USR-01955,ORG-0199,Drew Smith,manager,True,2024-04-23,2026-01-11
USR-01956,ORG-0199,Haven Costa,member,True,2024-04-13,2025-08-19
USR-01957,ORG-0199,Jamie Lee,member,True,2024-05-10,2025-12-04
USR-01958,ORG-0199,Ellis Clark,member,True,2024-04-26,2025-10-12
USR-01959,ORG-0199,Parker Smith,member,True,2024-04-28,2025-11-15
USR-01960,ORG-0199,Kit Kim,member,True,2024-04-01,2026-01-01
USR-01961,ORG-0199,Emerson White,member,True,2024-05-02,2026-02-02
USR-01962,ORG-0199,Kit Harris,member,True,2024-04-28,2025-10-15
USR-01963,ORG-0199,Harper Brown,member,True,2024-05-22,2024-11-30
USR-01964,ORG-0199,Noel Ali,member,True,2024-04-04,2025-03-21
USR-01965,ORG-0199,Emerson White,member,True,2024-04-20,2025-09-06
USR-01966,ORG-0199,Dakota Patel,member,True,2024-04-02,2026-02-20
USR-01967,ORG-0200,Jordan Young,owner,True,2025-03-31,2026-01-30
USR-01968,ORG-0200,Reese Anderson,admin,True,2025-02-16,2026-02-16
USR-01969,ORG-0200, Riley Brown  ,admin,True,2025-02-19,
USR-01970,ORG-9901,Test User,owner,True,2023-01-15,2026-02-28
USR-01971,ORG-9902,Test User,owner,True,2023-03-01,2026-02-28
USR-01972,ORG-9903,Test User,owner,True,2024-06-10,2026-02-28
